original row number,rating,soundness,presentation,contribution,updated rating,absolute difference,bias percentile
43622,6.0,4.0,4.0,3.0,7.354,1.354,72.98
6117,5.0,3.0,3.0,3.0,6.354,1.354,74.48
30715,5.0,3.0,3.0,3.0,6.354,1.354,74.48
25859,5.0,3.0,3.0,3.0,6.354,1.354,74.48
20406,5.0,3.0,3.0,3.0,6.354,1.354,74.48
533,5.0,3.0,3.0,3.0,6.354,1.354,74.48
35949,5.0,3.0,3.0,3.0,6.354,1.354,74.48
37379,5.0,3.0,3.0,3.0,6.354,1.354,74.48
18366,6.0,4.0,4.0,3.0,7.354,1.354,72.98
37460,5.0,3.0,3.0,3.0,6.354,1.354,74.48
30661,5.0,3.0,3.0,3.0,6.354,1.354,74.48
18309,5.0,3.0,3.0,3.0,6.354,1.354,74.48
2658,5.0,3.0,3.0,3.0,6.354,1.354,74.48
30003,5.0,3.0,3.0,3.0,6.354,1.354,74.48
20479,5.0,3.0,3.0,3.0,6.354,1.354,74.48
30011,5.0,3.0,3.0,3.0,6.354,1.354,74.48
26041,5.0,3.0,3.0,3.0,6.354,1.354,74.48
4586,5.0,3.0,3.0,3.0,6.354,1.354,74.48
5800,5.0,3.0,3.0,3.0,6.354,1.354,74.48
7651,5.0,3.0,3.0,3.0,6.354,1.354,74.48
18315,5.0,3.0,3.0,3.0,6.354,1.354,74.48
20468,5.0,3.0,3.0,3.0,6.354,1.354,74.48
18331,5.0,3.0,3.0,3.0,6.354,1.354,74.48
37482,5.0,3.0,3.0,3.0,6.354,1.354,74.48
30551,6.0,4.0,4.0,3.0,7.354,1.354,72.98
18949,6.0,4.0,4.0,3.0,7.354,1.354,72.98
46176,5.0,3.0,3.0,3.0,6.354,1.354,74.48
35492,6.0,4.0,4.0,3.0,7.354,1.354,72.98
43610,5.0,3.0,3.0,3.0,6.354,1.354,74.48
30721,5.0,3.0,3.0,3.0,6.354,1.354,74.48
18922,5.0,3.0,3.0,3.0,6.354,1.354,74.48
26369,6.0,4.0,4.0,3.0,7.354,1.354,72.98
45961,5.0,3.0,3.0,3.0,6.354,1.354,74.48
3539,5.0,3.0,3.0,3.0,6.354,1.354,74.48
26370,5.0,3.0,3.0,3.0,6.354,1.354,74.48
11010,5.0,3.0,3.0,3.0,6.354,1.354,74.48
675,5.0,3.0,3.0,3.0,6.354,1.354,74.48
26555,5.0,3.0,3.0,3.0,6.354,1.354,74.48
43786,5.0,3.0,3.0,3.0,6.354,1.354,74.48
7677,5.0,3.0,3.0,3.0,6.354,1.354,74.48
11676,5.0,3.0,3.0,3.0,6.354,1.354,74.48
37281,5.0,3.0,3.0,3.0,6.354,1.354,74.48
44287,5.0,3.0,3.0,3.0,6.354,1.354,74.48
18440,6.0,4.0,4.0,3.0,7.354,1.354,72.98
35607,5.0,3.0,3.0,3.0,6.354,1.354,74.48
20070,5.0,3.0,3.0,3.0,6.354,1.354,74.48
5716,5.0,3.0,3.0,3.0,6.354,1.354,74.48
35896,5.0,3.0,3.0,3.0,6.354,1.354,74.48
36957,5.0,3.0,3.0,3.0,6.354,1.354,74.48
35622,5.0,3.0,3.0,3.0,6.354,1.354,74.48
7528,6.0,4.0,4.0,3.0,7.354,1.354,72.98
11661,5.0,3.0,3.0,3.0,6.354,1.354,74.48
9044,5.0,3.0,3.0,3.0,6.354,1.354,74.48
18903,6.0,4.0,4.0,3.0,7.354,1.354,72.98
7656,5.0,3.0,3.0,3.0,6.354,1.354,74.48
37322,5.0,3.0,3.0,3.0,6.354,1.354,74.48
18442,6.0,4.0,4.0,3.0,7.354,1.354,72.98
37375,6.0,4.0,4.0,3.0,7.354,1.354,72.98
11507,5.0,3.0,3.0,3.0,6.354,1.354,74.48
20390,5.0,3.0,3.0,3.0,6.354,1.354,74.48
36915,5.0,3.0,3.0,3.0,6.354,1.354,74.48
37345,5.0,3.0,3.0,3.0,6.354,1.354,74.48
18473,6.0,4.0,4.0,3.0,7.354,1.354,72.98
670,5.0,3.0,3.0,3.0,6.354,1.354,74.48
30072,5.0,3.0,3.0,3.0,6.354,1.354,74.48
3675,5.0,3.0,3.0,3.0,6.354,1.354,74.48
578,5.0,3.0,3.0,3.0,6.354,1.354,74.48
8078,5.0,3.0,3.0,3.0,6.354,1.354,74.48
3513,5.0,3.0,3.0,3.0,6.354,1.354,74.48
20040,5.0,3.0,3.0,3.0,6.354,1.354,74.48
26567,5.0,3.0,3.0,3.0,6.354,1.354,74.48
26016,5.0,3.0,3.0,3.0,6.354,1.354,74.48
9089,5.0,3.0,3.0,3.0,6.354,1.354,74.48
38036,5.0,3.0,3.0,3.0,6.354,1.354,74.48
17987,5.0,3.0,3.0,3.0,6.354,1.354,74.48
5761,5.0,3.0,3.0,3.0,6.354,1.354,74.48
34907,5.0,3.0,3.0,3.0,6.354,1.354,74.48
8746,5.0,3.0,3.0,3.0,6.354,1.354,74.48
21147,5.0,3.0,3.0,3.0,6.354,1.354,74.48
4625,5.0,3.0,3.0,3.0,6.354,1.354,74.48
25485,5.0,3.0,3.0,3.0,6.354,1.354,74.48
21008,5.0,3.0,3.0,3.0,6.354,1.354,74.48
17480,5.0,3.0,3.0,3.0,6.354,1.354,74.48
7594,5.0,3.0,3.0,3.0,6.354,1.354,74.48
21010,5.0,3.0,3.0,3.0,6.354,1.354,74.48
34884,6.0,4.0,4.0,3.0,7.354,1.354,72.98
34676,5.0,3.0,3.0,3.0,6.354,1.354,74.48
36527,5.0,3.0,3.0,3.0,6.354,1.354,74.48
1844,5.0,3.0,3.0,3.0,6.354,1.354,74.48
29706,5.0,3.0,3.0,3.0,6.354,1.354,74.48
43223,6.0,4.0,4.0,3.0,7.354,1.354,72.98
36280,5.0,3.0,3.0,3.0,6.354,1.354,74.48
17276,5.0,3.0,3.0,3.0,6.354,1.354,74.48
10669,6.0,4.0,4.0,3.0,7.354,1.354,72.98
6358,5.0,3.0,3.0,3.0,6.354,1.354,74.48
21017,5.0,3.0,3.0,3.0,6.354,1.354,74.48
34980,5.0,3.0,3.0,3.0,6.354,1.354,74.48
1843,5.0,3.0,3.0,3.0,6.354,1.354,74.48
6346,5.0,3.0,3.0,3.0,6.354,1.354,74.48
36229,6.0,4.0,4.0,3.0,7.354,1.354,72.98
12147,6.0,4.0,4.0,3.0,7.354,1.354,72.98
3589,5.0,3.0,3.0,3.0,6.354,1.354,74.48
25628,6.0,4.0,4.0,3.0,7.354,1.354,72.98
34910,5.0,3.0,3.0,3.0,6.354,1.354,74.48
19383,5.0,3.0,3.0,3.0,6.354,1.354,74.48
19629,5.0,3.0,3.0,3.0,6.354,1.354,74.48
36247,5.0,3.0,3.0,3.0,6.354,1.354,74.48
26995,5.0,3.0,3.0,3.0,6.354,1.354,74.48
36635,5.0,3.0,3.0,3.0,6.354,1.354,74.48
44077,5.0,3.0,3.0,3.0,6.354,1.354,74.48
8752,5.0,3.0,3.0,3.0,6.354,1.354,74.48
30409,5.0,3.0,3.0,3.0,6.354,1.354,74.48
643,5.0,3.0,3.0,3.0,6.354,1.354,74.48
29752,5.0,3.0,3.0,3.0,6.354,1.354,74.48
44608,6.0,4.0,4.0,3.0,7.354,1.354,72.98
8145,5.0,3.0,3.0,3.0,6.354,1.354,74.48
17474,5.0,3.0,3.0,3.0,6.354,1.354,74.48
43298,5.0,3.0,3.0,3.0,6.354,1.354,74.48
20999,6.0,4.0,4.0,3.0,7.354,1.354,72.98
8750,5.0,3.0,3.0,3.0,6.354,1.354,74.48
44071,5.0,3.0,3.0,3.0,6.354,1.354,74.48
21148,5.0,3.0,3.0,3.0,6.354,1.354,74.48
44672,5.0,3.0,3.0,3.0,6.354,1.354,74.48
34675,5.0,3.0,3.0,3.0,6.354,1.354,74.48
19480,5.0,3.0,3.0,3.0,6.354,1.354,74.48
19302,6.0,4.0,4.0,3.0,7.354,1.354,72.98
17644,5.0,3.0,3.0,3.0,6.354,1.354,74.48
10767,5.0,3.0,3.0,3.0,6.354,1.354,74.48
26225,5.0,3.0,3.0,3.0,6.354,1.354,74.48
38190,5.0,3.0,3.0,3.0,6.354,1.354,74.48
21029,5.0,3.0,3.0,3.0,6.354,1.354,74.48
17454,5.0,3.0,3.0,3.0,6.354,1.354,74.48
787,5.0,3.0,3.0,3.0,6.354,1.354,74.48
9211,5.0,3.0,3.0,3.0,6.354,1.354,74.48
36541,6.0,4.0,4.0,3.0,7.354,1.354,72.98
25498,5.0,3.0,3.0,3.0,6.354,1.354,74.48
3462,6.0,4.0,4.0,3.0,7.354,1.354,72.98
36551,5.0,3.0,3.0,3.0,6.354,1.354,74.48
807,5.0,3.0,3.0,3.0,6.354,1.354,74.48
21112,5.0,3.0,3.0,3.0,6.354,1.354,74.48
5916,5.0,3.0,3.0,3.0,6.354,1.354,74.48
25528,5.0,3.0,3.0,3.0,6.354,1.354,74.48
30406,5.0,3.0,3.0,3.0,6.354,1.354,74.48
12053,5.0,3.0,3.0,3.0,6.354,1.354,74.48
6280,5.0,3.0,3.0,3.0,6.354,1.354,74.48
36560,5.0,3.0,3.0,3.0,6.354,1.354,74.48
808,5.0,3.0,3.0,3.0,6.354,1.354,74.48
38211,5.0,3.0,3.0,3.0,6.354,1.354,74.48
30999,5.0,3.0,3.0,3.0,6.354,1.354,74.48
46273,5.0,3.0,3.0,3.0,6.354,1.354,74.48
29772,5.0,3.0,3.0,3.0,6.354,1.354,74.48
12137,5.0,3.0,3.0,3.0,6.354,1.354,74.48
786,6.0,4.0,4.0,3.0,7.354,1.354,72.98
38213,5.0,3.0,3.0,3.0,6.354,1.354,74.48
43969,5.0,3.0,3.0,3.0,6.354,1.354,74.48
44591,5.0,3.0,3.0,3.0,6.354,1.354,74.48
34737,6.0,4.0,4.0,3.0,7.354,1.354,72.98
46064,5.0,3.0,3.0,3.0,6.354,1.354,74.48
6279,5.0,3.0,3.0,3.0,6.354,1.354,74.48
44598,5.0,3.0,3.0,3.0,6.354,1.354,74.48
11347,5.0,3.0,3.0,3.0,6.354,1.354,74.48
34703,5.0,3.0,3.0,3.0,6.354,1.354,74.48
8975,5.0,3.0,3.0,3.0,6.354,1.354,74.48
19314,5.0,3.0,3.0,3.0,6.354,1.354,74.48
779,5.0,3.0,3.0,3.0,6.354,1.354,74.48
1841,5.0,3.0,3.0,3.0,6.354,1.354,74.48
10750,5.0,3.0,3.0,3.0,6.354,1.354,74.48
38205,5.0,3.0,3.0,3.0,6.354,1.354,74.48
29700,5.0,3.0,3.0,3.0,6.354,1.354,74.48
17285,5.0,3.0,3.0,3.0,6.354,1.354,74.48
8976,5.0,3.0,3.0,3.0,6.354,1.354,74.48
9009,5.0,3.0,3.0,3.0,6.354,1.354,74.48
21062,5.0,3.0,3.0,3.0,6.354,1.354,74.48
46278,5.0,3.0,3.0,3.0,6.354,1.354,74.48
36357,5.0,3.0,3.0,3.0,6.354,1.354,74.48
36276,5.0,3.0,3.0,3.0,6.354,1.354,74.48
19675,5.0,3.0,3.0,3.0,6.354,1.354,74.48
2223,5.0,3.0,3.0,3.0,6.354,1.354,74.48
17525,5.0,3.0,3.0,3.0,6.354,1.354,74.48
30911,5.0,3.0,3.0,3.0,6.354,1.354,74.48
46244,5.0,3.0,3.0,3.0,6.354,1.354,74.48
34946,6.0,4.0,4.0,3.0,7.354,1.354,72.98
21115,5.0,3.0,3.0,3.0,6.354,1.354,74.48
17578,6.0,4.0,4.0,3.0,7.354,1.354,72.98
29778,5.0,3.0,3.0,3.0,6.354,1.354,74.48
43981,5.0,3.0,3.0,3.0,6.354,1.354,74.48
17466,5.0,3.0,3.0,3.0,6.354,1.354,74.48
34865,5.0,3.0,3.0,3.0,6.354,1.354,74.48
2553,5.0,3.0,3.0,3.0,6.354,1.354,74.48
6319,5.0,3.0,3.0,3.0,6.354,1.354,74.48
10797,5.0,3.0,3.0,3.0,6.354,1.354,74.48
11970,5.0,3.0,3.0,3.0,6.354,1.354,74.48
9231,5.0,3.0,3.0,3.0,6.354,1.354,74.48
36374,5.0,3.0,3.0,3.0,6.354,1.354,74.48
38086,5.0,3.0,3.0,3.0,6.354,1.354,74.48
43407,5.0,3.0,3.0,3.0,6.354,1.354,74.48
44037,5.0,3.0,3.0,3.0,6.354,1.354,74.48
3588,5.0,3.0,3.0,3.0,6.354,1.354,74.48
35052,5.0,3.0,3.0,3.0,6.354,1.354,74.48
36473,6.0,4.0,4.0,3.0,7.354,1.354,72.98
9002,6.0,4.0,4.0,3.0,7.354,1.354,72.98
19765,5.0,3.0,3.0,3.0,6.354,1.354,74.48
19445,5.0,3.0,3.0,3.0,6.354,1.354,74.48
11304,5.0,3.0,3.0,3.0,6.354,1.354,74.48
36369,5.0,3.0,3.0,3.0,6.354,1.354,74.48
1859,5.0,3.0,3.0,3.0,6.354,1.354,74.48
36422,5.0,3.0,3.0,3.0,6.354,1.354,74.48
10694,5.0,3.0,3.0,3.0,6.354,1.354,74.48
27014,5.0,3.0,3.0,3.0,6.354,1.354,74.48
6311,5.0,3.0,3.0,3.0,6.354,1.354,74.48
29744,6.0,4.0,4.0,3.0,7.354,1.354,72.98
35051,5.0,3.0,3.0,3.0,6.354,1.354,74.48
21222,5.0,3.0,3.0,3.0,6.354,1.354,74.48
21228,5.0,3.0,3.0,3.0,6.354,1.354,74.48
34645,5.0,3.0,3.0,3.0,6.354,1.354,74.48
44101,5.0,3.0,3.0,3.0,6.354,1.354,74.48
17198,6.0,4.0,4.0,3.0,7.354,1.354,72.98
36338,5.0,3.0,3.0,3.0,6.354,1.354,74.48
9234,5.0,3.0,3.0,3.0,6.354,1.354,74.48
38428,5.0,3.0,3.0,3.0,6.354,1.354,74.48
38423,5.0,3.0,3.0,3.0,6.354,1.354,74.48
36378,5.0,3.0,3.0,3.0,6.354,1.354,74.48
29724,5.0,3.0,3.0,3.0,6.354,1.354,74.48
17375,5.0,3.0,3.0,3.0,6.354,1.354,74.48
26259,5.0,3.0,3.0,3.0,6.354,1.354,74.48
43418,5.0,3.0,3.0,3.0,6.354,1.354,74.48
8048,6.0,4.0,4.0,3.0,7.354,1.354,72.98
8720,5.0,3.0,3.0,3.0,6.354,1.354,74.48
44103,5.0,3.0,3.0,3.0,6.354,1.354,74.48
29737,5.0,3.0,3.0,3.0,6.354,1.354,74.48
36334,6.0,4.0,4.0,3.0,7.354,1.354,72.98
4617,5.0,3.0,3.0,3.0,6.354,1.354,74.48
7617,5.0,3.0,3.0,3.0,6.354,1.354,74.48
12109,5.0,3.0,3.0,3.0,6.354,1.354,74.48
463,5.0,3.0,3.0,3.0,6.354,1.354,74.48
10683,5.0,3.0,3.0,3.0,6.354,1.354,74.48
26177,5.0,3.0,3.0,3.0,6.354,1.354,74.48
19589,5.0,3.0,3.0,3.0,6.354,1.354,74.48
19593,5.0,3.0,3.0,3.0,6.354,1.354,74.48
19421,6.0,4.0,4.0,3.0,7.354,1.354,72.98
12116,6.0,4.0,4.0,3.0,7.354,1.354,72.98
2301,6.0,4.0,4.0,3.0,7.354,1.354,72.98
12087,5.0,3.0,3.0,3.0,6.354,1.354,74.48
12162,5.0,3.0,3.0,3.0,6.354,1.354,74.48
26853,6.0,4.0,4.0,3.0,7.354,1.354,72.98
2559,5.0,3.0,3.0,3.0,6.354,1.354,74.48
36441,5.0,3.0,3.0,3.0,6.354,1.354,74.48
12161,5.0,3.0,3.0,3.0,6.354,1.354,74.48
38518,5.0,3.0,3.0,3.0,6.354,1.354,74.48
2645,5.0,3.0,3.0,3.0,6.354,1.354,74.48
7421,5.0,3.0,3.0,3.0,6.354,1.354,74.48
7710,5.0,3.0,3.0,3.0,6.354,1.354,74.48
6342,5.0,3.0,3.0,3.0,6.354,1.354,74.48
9194,6.0,4.0,4.0,3.0,7.354,1.354,72.98
38361,6.0,4.0,4.0,3.0,7.354,1.354,72.98
25479,5.0,3.0,3.0,3.0,6.354,1.354,74.48
5554,5.0,3.0,3.0,3.0,6.354,1.354,74.48
38133,5.0,3.0,3.0,3.0,6.354,1.354,74.48
20966,5.0,3.0,3.0,3.0,6.354,1.354,74.48
35010,5.0,3.0,3.0,3.0,6.354,1.354,74.48
2177,5.0,3.0,3.0,3.0,6.354,1.354,74.48
19387,5.0,3.0,3.0,3.0,6.354,1.354,74.48
45869,5.0,3.0,3.0,3.0,6.354,1.354,74.48
43392,5.0,3.0,3.0,3.0,6.354,1.354,74.48
4383,5.0,3.0,3.0,3.0,6.354,1.354,74.48
20986,5.0,3.0,3.0,3.0,6.354,1.354,74.48
30966,6.0,4.0,4.0,3.0,7.354,1.354,72.98
30927,5.0,3.0,3.0,3.0,6.354,1.354,74.48
21185,5.0,3.0,3.0,3.0,6.354,1.354,74.48
44585,5.0,3.0,3.0,3.0,6.354,1.354,74.48
20953,5.0,3.0,3.0,3.0,6.354,1.354,74.48
2302,5.0,3.0,3.0,3.0,6.354,1.354,74.48
6245,5.0,3.0,3.0,3.0,6.354,1.354,74.48
2262,5.0,3.0,3.0,3.0,6.354,1.354,74.48
26131,5.0,3.0,3.0,3.0,6.354,1.354,74.48
19402,5.0,3.0,3.0,3.0,6.354,1.354,74.48
43279,5.0,3.0,3.0,3.0,6.354,1.354,74.48
38107,5.0,3.0,3.0,3.0,6.354,1.354,74.48
21283,5.0,3.0,3.0,3.0,6.354,1.354,74.48
11982,5.0,3.0,3.0,3.0,6.354,1.354,74.48
20964,6.0,4.0,4.0,3.0,7.354,1.354,72.98
30452,5.0,3.0,3.0,3.0,6.354,1.354,74.48
10697,5.0,3.0,3.0,3.0,6.354,1.354,74.48
21398,5.0,3.0,3.0,3.0,6.354,1.354,74.48
35048,5.0,3.0,3.0,3.0,6.354,1.354,74.48
38128,5.0,3.0,3.0,3.0,6.354,1.354,74.48
1374,6.0,2.0,4.0,2.0,4.667,1.333,72.7
33184,6.0,2.0,4.0,2.0,4.667,1.333,72.7
35570,6.0,2.0,4.0,2.0,4.667,1.333,72.7
28721,6.0,2.0,4.0,2.0,4.667,1.333,72.7
12863,6.0,2.0,4.0,2.0,4.667,1.333,72.7
12988,6.0,2.0,4.0,2.0,4.667,1.333,72.7
32965,6.0,2.0,4.0,2.0,4.667,1.333,72.7
44308,6.0,2.0,4.0,2.0,4.667,1.333,72.7
36853,6.0,2.0,4.0,2.0,4.667,1.333,72.7
40287,6.0,2.0,4.0,2.0,4.667,1.333,72.7
20388,6.0,2.0,4.0,2.0,4.667,1.333,72.7
40554,6.0,2.0,4.0,2.0,4.667,1.333,72.7
5915,6.0,2.0,4.0,2.0,4.667,1.333,72.7
27702,6.0,2.0,4.0,2.0,4.667,1.333,72.7
32101,6.0,2.0,4.0,2.0,4.667,1.333,72.7
2731,6.0,2.0,4.0,2.0,4.667,1.333,72.7
26982,6.0,2.0,4.0,2.0,4.667,1.333,72.7
5411,6.0,2.0,4.0,2.0,4.667,1.333,72.7
46145,6.0,2.0,4.0,2.0,4.667,1.333,72.7
25891,6.0,2.0,4.0,2.0,4.667,1.333,72.7
9545,6.0,2.0,4.0,2.0,4.667,1.333,72.7
43496,6.0,2.0,4.0,2.0,4.667,1.333,72.7
43889,6.0,2.0,4.0,2.0,4.667,1.333,72.7
11575,6.0,2.0,4.0,2.0,4.667,1.333,72.7
22499,6.0,2.0,4.0,2.0,4.667,1.333,72.7
8065,6.0,2.0,4.0,2.0,4.667,1.333,72.7
27564,6.0,2.0,4.0,2.0,4.667,1.333,72.7
38661,6.0,2.0,4.0,2.0,4.667,1.333,72.7
34728,6.0,2.0,4.0,2.0,4.667,1.333,72.7
40081,6.0,2.0,4.0,2.0,4.667,1.333,72.7
18122,6.0,2.0,4.0,2.0,4.667,1.333,72.7
11183,6.0,2.0,4.0,2.0,4.667,1.333,72.7
11356,6.0,2.0,4.0,2.0,4.667,1.333,72.7
1863,6.0,2.0,4.0,2.0,4.667,1.333,72.7
6272,6.0,2.0,4.0,2.0,4.667,1.333,72.7
32694,6.0,2.0,4.0,2.0,4.667,1.333,72.7
30496,6.0,2.0,4.0,2.0,4.667,1.333,72.7
921,6.0,2.0,4.0,2.0,4.667,1.333,72.7
21414,6.0,2.0,4.0,2.0,4.667,1.333,72.7
13834,6.0,2.0,4.0,2.0,4.667,1.333,72.7
37877,6.0,2.0,4.0,2.0,4.667,1.333,72.7
46087,6.0,2.0,4.0,2.0,4.667,1.333,72.7
30283,5.0,4.0,1.0,3.0,6.222,1.222,72.66
12326,5.0,4.0,1.0,3.0,6.222,1.222,72.66
40925,3.0,3.0,1.0,2.0,4.215,1.215,72.49
14686,3.0,3.0,1.0,2.0,4.215,1.215,72.49
33903,3.0,3.0,1.0,2.0,4.215,1.215,72.49
6850,3.0,3.0,1.0,2.0,4.215,1.215,72.49
21742,3.0,3.0,1.0,2.0,4.215,1.215,72.49
7633,3.0,3.0,1.0,2.0,4.215,1.215,72.49
14938,3.0,3.0,1.0,2.0,4.215,1.215,72.49
35137,3.0,3.0,1.0,2.0,4.215,1.215,72.49
35790,3.0,3.0,1.0,2.0,4.215,1.215,72.49
5145,3.0,3.0,1.0,2.0,4.215,1.215,72.49
36481,3.0,3.0,1.0,2.0,4.215,1.215,72.49
31888,3.0,3.0,1.0,2.0,4.215,1.215,72.49
30579,3.0,3.0,1.0,2.0,4.215,1.215,72.49
18383,3.0,3.0,1.0,2.0,4.215,1.215,72.49
5058,3.0,3.0,1.0,2.0,4.215,1.215,72.49
32663,3.0,3.0,1.0,2.0,4.215,1.215,72.49
18363,3.0,3.0,1.0,2.0,4.215,1.215,72.49
46695,3.0,3.0,1.0,2.0,4.215,1.215,72.49
17667,3.0,3.0,1.0,2.0,4.215,1.215,72.49
26193,3.0,3.0,1.0,2.0,4.215,1.215,72.49
31258,3.0,3.0,1.0,2.0,4.215,1.215,72.49
11653,3.0,3.0,1.0,2.0,4.215,1.215,72.49
19392,3.0,3.0,1.0,2.0,4.215,1.215,72.49
36174,3.0,3.0,1.0,2.0,4.215,1.215,72.49
21725,3.0,3.0,1.0,2.0,4.215,1.215,72.49
14930,3.0,3.0,1.0,2.0,4.215,1.215,72.49
5157,3.0,3.0,1.0,2.0,4.215,1.215,72.49
4390,3.0,3.0,1.0,2.0,4.215,1.215,72.49
7281,3.0,3.0,1.0,2.0,4.215,1.215,72.49
33930,3.0,3.0,1.0,2.0,4.215,1.215,72.49
6458,3.0,3.0,1.0,2.0,4.215,1.215,72.49
23151,3.0,3.0,1.0,2.0,4.215,1.215,72.49
13085,3.0,3.0,1.0,2.0,4.215,1.215,72.49
9869,3.0,3.0,1.0,2.0,4.215,1.215,72.49
38868,3.0,3.0,1.0,2.0,4.215,1.215,72.49
21776,3.0,3.0,1.0,2.0,4.215,1.215,72.49
45507,3.0,3.0,1.0,2.0,4.215,1.215,72.49
42005,3.0,4.0,1.0,2.0,4.215,1.215,72.32
4945,3.0,3.0,1.0,2.0,4.215,1.215,72.49
12549,3.0,3.0,1.0,2.0,4.215,1.215,72.49
31738,3.0,3.0,1.0,2.0,4.215,1.215,72.49
39478,3.0,3.0,1.0,2.0,4.215,1.215,72.49
24047,3.0,3.0,1.0,2.0,4.215,1.215,72.49
24576,3.0,3.0,1.0,2.0,4.215,1.215,72.49
37316,3.0,3.0,1.0,2.0,4.215,1.215,72.49
33803,3.0,3.0,1.0,2.0,4.215,1.215,72.49
25666,3.0,3.0,1.0,2.0,4.215,1.215,72.49
20931,3.0,3.0,1.0,2.0,4.215,1.215,72.49
34796,3.0,3.0,1.0,2.0,4.215,1.215,72.49
33809,3.0,3.0,1.0,2.0,4.215,1.215,72.49
11677,3.0,3.0,1.0,2.0,4.215,1.215,72.49
17203,3.0,3.0,1.0,2.0,4.215,1.215,72.49
38818,3.0,3.0,1.0,2.0,4.215,1.215,72.49
1700,3.0,3.0,1.0,2.0,4.215,1.215,72.49
42278,3.0,3.0,1.0,2.0,4.215,1.215,72.49
27788,3.0,3.0,1.0,2.0,4.215,1.215,72.49
23150,3.0,3.0,1.0,2.0,4.215,1.215,72.49
41675,3.0,3.0,1.0,2.0,4.215,1.215,72.49
2178,3.0,3.0,1.0,2.0,4.215,1.215,72.49
1359,3.0,3.0,1.0,2.0,4.215,1.215,72.49
12306,3.0,4.0,1.0,2.0,4.215,1.215,72.32
4872,3.0,3.0,1.0,2.0,4.215,1.215,72.49
11934,3.0,3.0,1.0,2.0,4.215,1.215,72.49
16008,3.0,3.0,1.0,2.0,4.215,1.215,72.49
11026,3.0,3.0,1.0,2.0,4.215,1.215,72.49
35615,3.0,3.0,1.0,2.0,4.215,1.215,72.49
39631,3.0,3.0,1.0,2.0,4.215,1.215,72.49
9424,3.0,3.0,1.0,2.0,4.215,1.215,72.49
32374,3.0,3.0,1.0,2.0,4.215,1.215,72.49
20380,3.0,3.0,1.0,2.0,4.215,1.215,72.49
19813,3.0,3.0,1.0,2.0,4.215,1.215,72.49
41273,3.0,3.0,1.0,2.0,4.215,1.215,72.49
15079,3.0,3.0,1.0,2.0,4.215,1.215,72.49
7043,3.0,3.0,1.0,2.0,4.215,1.215,72.49
9913,3.0,3.0,1.0,2.0,4.215,1.215,72.49
36187,3.0,3.0,1.0,2.0,4.215,1.215,72.49
12642,3.0,3.0,1.0,2.0,4.215,1.215,72.49
19899,3.0,3.0,1.0,2.0,4.215,1.215,72.49
2710,3.0,3.0,1.0,2.0,4.215,1.215,72.49
32528,3.0,3.0,1.0,2.0,4.215,1.215,72.49
3016,3.0,3.0,1.0,2.0,4.215,1.215,72.49
29981,3.0,3.0,1.0,2.0,4.215,1.215,72.49
29178,3.0,3.0,1.0,2.0,4.215,1.215,72.49
11828,3.0,3.0,1.0,2.0,4.215,1.215,72.49
32501,3.0,3.0,1.0,2.0,4.215,1.215,72.49
6347,3.0,3.0,1.0,2.0,4.215,1.215,72.49
22703,3.0,3.0,1.0,2.0,4.215,1.215,72.49
45095,3.0,3.0,1.0,2.0,4.215,1.215,72.49
43229,3.0,3.0,1.0,2.0,4.215,1.215,72.49
2465,3.0,3.0,1.0,2.0,4.215,1.215,72.49
19061,3.0,3.0,1.0,2.0,4.215,1.215,72.49
1454,3.0,3.0,1.0,2.0,4.215,1.215,72.49
36775,3.0,3.0,1.0,2.0,4.215,1.215,72.49
40241,3.0,3.0,1.0,2.0,4.215,1.215,72.49
3705,3.0,3.0,1.0,2.0,4.215,1.215,72.49
3009,3.0,3.0,1.0,2.0,4.215,1.215,72.49
7558,3.0,3.0,1.0,2.0,4.215,1.215,72.49
24222,3.0,3.0,1.0,2.0,4.215,1.215,72.49
38209,3.0,3.0,1.0,2.0,4.215,1.215,72.49
44,3.0,3.0,1.0,2.0,4.215,1.215,72.49
33450,3.0,3.0,1.0,2.0,4.215,1.215,72.49
34936,3.0,3.0,1.0,2.0,4.215,1.215,72.49
38229,3.0,3.0,1.0,2.0,4.215,1.215,72.49
34944,3.0,3.0,1.0,2.0,4.215,1.215,72.49
2894,3.0,3.0,1.0,2.0,4.215,1.215,72.49
27891,3.0,3.0,1.0,2.0,4.215,1.215,72.49
28937,3.0,3.0,1.0,2.0,4.215,1.215,72.49
33467,3.0,3.0,1.0,2.0,4.215,1.215,72.49
1939,3.0,3.0,1.0,2.0,4.215,1.215,72.49
6064,3.0,3.0,1.0,2.0,4.215,1.215,72.49
21097,3.0,3.0,1.0,2.0,4.215,1.215,72.49
19354,3.0,4.0,1.0,2.0,4.215,1.215,72.32
37567,3.0,3.0,1.0,2.0,4.215,1.215,72.49
37565,3.0,3.0,1.0,2.0,4.215,1.215,72.49
10446,3.0,3.0,1.0,2.0,4.215,1.215,72.49
14183,3.0,3.0,1.0,2.0,4.215,1.215,72.49
21648,3.0,3.0,1.0,2.0,4.215,1.215,72.49
43713,3.0,3.0,1.0,2.0,4.215,1.215,72.49
19556,3.0,3.0,1.0,2.0,4.215,1.215,72.49
1405,3.0,3.0,1.0,2.0,4.215,1.215,72.49
